Date,<TIME>,Open,High,Low,Close,<TICKVOL>,<VOL>,<SPREAD>
2023.04.20,00:00:00,33864.0,33867.0,33828.5,33852.7,2954,0,0
2023.04.20,04:00:00,33853.2,33884.9,33843.9,33860.8,4444,0,0
2023.04.20,08:00:00,33861.8,33877.6,33681.1,33731.6,10631,0,0
2023.04.20,12:00:00,33730.6,33768.1,33683.1,33722.1,11645,0,0
2023.04.20,16:00:00,33720.1,33853.4,33665.2,33848.5,33136,0,0
2023.04.20,20:00:00,33851.4,33875.1,33674.0,33774.2,27503,0,0
2023.04.21,00:00:00,33756.2,33773.4,33732.5,33773.4,3057,0,0
2023.04.21,04:00:00,33772.5,33776.5,33744.2,33745.3,4573,0,0
2023.04.21,08:00:00,33745.8,33778.7,33683.4,33773.8,9467,0,0
2023.04.21,12:00:00,33773.3,33828.9,33716.1,33822.7,10853,0,0
2023.04.21,16:00:00,33821.2,33859.5,33684.2,33754.3,42047,0,0
2023.04.21,20:00:00,33754.8,33830.2,33733.4,33793.5,22737,0,0
2023.04.24,00:00:00,33769.5,33778.6,33717.6,33733.6,3240,0,0
2023.04.24,04:00:00,33733.1,33742.1,33690.6,33694.6,4907,0,0
2023.04.24,08:00:00,33693.6,33717.6,33635.6,33704.6,8944,0,0
2023.04.24,12:00:00,33705.1,33793.1,33701.1,33776.1,8218,0,0
2023.04.24,16:00:00,33775.6,33892.3,33722.2,33817.5,32649,0,0
2023.04.24,20:00:00,33818.5,33884.0,33782.2,33866.6,18731,0,0
2023.04.25,00:00:00,33868.0,33875.4,33853.7,33859.1,2674,0,0
2023.04.25,04:00:00,33859.6,33877.3,33800.8,33807.2,5380,0,0
2023.04.25,08:00:00,33806.7,33829.0,33692.9,33733.7,13421,0,0
2023.04.25,12:00:00,33733.2,33811.5,33713.1,33792.6,10051,0,0
2023.04.25,16:00:00,33794.1,33866.4,33680.4,33696.4,34044,0,0
2023.04.25,20:00:00,33695.9,33711.0,33526.1,33597.9,32502,0,0
2023.04.26,00:00:00,33598.6,33606.3,33563.1,33587.2,4989,0,0
2023.04.26,04:00:00,33586.2,33596.8,33559.3,33575.8,5722,0,0
2023.04.26,08:00:00,33576.3,33606.2,33473.7,33569.3,12381,0,0
2023.04.26,12:00:00,33569.8,33618.7,33467.0,33604.8,16390,0,0
2023.04.26,16:00:00,33605.3,33645.7,33357.5,33500.6,43023,0,0
2023.04.26,20:00:00,33500.1,33521.2,33232.7,33323.0,31099,0,0
2023.04.27,00:00:00,33326.7,33341.9,33306.5,33330.1,3201,0,0
2023.04.27,04:00:00,33329.6,33358.8,33315.3,33355.7,4767,0,0
2023.04.27,08:00:00,33355.2,33401.8,33325.4,33396.3,9815,0,0
2023.04.27,12:00:00,33395.8,33513.7,33371.7,33472.0,13049,0,0
2023.04.27,16:00:00,33473.0,33640.3,33372.5,33622.3,33989,0,0
2023.04.27,20:00:00,33623.3,33859.5,33617.3,33796.0,24584,0,0
2023.04.28,00:00:00,33789.8,33806.0,33764.5,33777.5,4569,0,0
2023.04.28,04:00:00,33777.0,33813.2,33761.6,33779.5,7008,0,0
2023.04.28,08:00:00,33777.5,33815.8,33650.0,33665.4,13796,0,0
2023.04.28,12:00:00,33666.4,33743.1,33645.6,33705.2,13963,0,0
2023.04.28,16:00:00,33704.7,34085.1,33693.6,34076.5,41567,0,0
2023.04.28,20:00:00,34075.5,34131.7,33950.9,34109.7,27037,0,0
2023.05.01,00:00:00,34096.7,34119.3,34044.3,34088.3,3916,0,0
2023.05.01,04:00:00,34087.3,34117.8,34073.8,34102.3,4159,0,0
2023.05.01,08:00:00,34101.8,34124.3,34077.8,34093.3,4472,0,0
2023.05.01,12:00:00,34093.8,34122.8,34070.8,34104.8,5123,0,0
2023.05.01,16:00:00,34102.3,34261.4,34063.3,34216.7,35287,0,0
2023.05.01,20:00:00,34216.2,34224.9,34005.9,34013.3,24752,0,0
2023.05.02,00:00:00,34005.2,34025.4,33996.6,34004.3,2918,0,0
2023.05.02,04:00:00,34004.8,34053.7,34000.9,34043.2,5966,0,0
2023.05.02,08:00:00,34043.7,34089.5,33979.7,33993.5,11410,0,130
2023.05.02,12:00:00,33992.0,34016.0,33961.0,33964.4,9598,0,130
2023.05.02,16:00:00,33963.9,34003.4,33433.1,33574.4,66339,0,100
2023.05.02,20:00:00,33574.5,33711.1,33557.6,33663.4,33482,0,100
2023.05.03,00:00:00,33660.4,33729.9,33658.4,33724.9,3339,0,130
2023.05.03,04:00:00,33724.4,33735.4,33708.4,33731.4,5034,0,130
2023.05.03,08:00:00,33731.9,33770.5,33709.5,33720.5,11914,0,110
2023.05.03,12:00:00,33719.5,33754.5,33683.0,33691.0,12448,0,110
2023.05.03,16:00:00,33691.5,33757.6,33596.1,33723.1,45387,0,100
2023.05.03,20:00:00,33724.1,33829.6,33318.9,33331.9,86239,0,100
2023.05.04,00:00:00,33260.4,33332.4,33159.9,33322.4,6167,0,130
2023.05.04,04:00:00,33323.4,33468.4,33313.9,33454.9,6628,0,130
2023.05.04,08:00:00,33454.4,33476.0,33328.5,33391.5,15690,0,110
2023.05.04,12:00:00,33390.0,33429.0,33267.0,33326.0,18347,0,110
2023.05.04,16:00:00,33325.5,33360.5,32934.1,33091.1,79707,0,100
2023.05.04,20:00:00,33092.1,33211.1,33036.6,33113.4,47556,0,100
2023.05.05,00:00:00,33113.4,33210.4,33113.4,33195.4,3988,0,130
2023.05.05,04:00:00,33194.4,33211.4,33174.9,33201.9,5108,0,130
2023.05.05,08:00:00,33201.4,33252.0,33160.0,33235.5,11968,0,110
2023.05.05,12:00:00,33236.5,33371.5,33207.0,33320.5,16053,0,110
2023.05.05,16:00:00,33321.5,33617.1,33315.0,33538.6,46660,0,100
2023.05.05,20:00:00,33539.1,33754.1,33530.1,33664.4,27071,0,100
2023.05.08,00:00:00,33687.9,33707.4,33629.4,33645.4,3905,0,130
2023.05.08,04:00:00,33644.9,33676.9,33629.4,33646.9,4822,0,130
2023.05.08,08:00:00,33647.4,33725.5,33644.4,33698.5,7465,0,110
2023.05.08,12:00:00,33700.0,33780.5,33696.5,33756.5,7396,0,110
2023.05.08,16:00:00,33755.5,33758.5,33551.6,33576.1,39070,0,100
2023.05.08,20:00:00,33577.1,33644.1,33504.6,33620.4,27872,0,100
2023.05.09,00:00:00,33605.9,33615.4,33576.4,33578.4,2690,0,130
2023.05.09,04:00:00,33577.9,33600.9,33573.9,33590.4,4571,0,130
2023.05.09,08:00:00,33589.9,33598.9,33475.5,33496.5,9031,0,110
2023.05.09,12:00:00,33497.0,33550.5,33465.0,33526.5,9276,0,110
2023.05.09,16:00:00,33527.0,33653.1,33496.1,33575.1,39419,0,100
2023.05.09,20:00:00,33574.6,33643.1,33552.1,33574.4,23513,0,100
2023.05.10,00:00:00,33555.9,33602.4,33553.9,33592.4,2518,0,130
2023.05.10,04:00:00,33592.9,33601.9,33573.9,33590.4,3955,0,130
2023.05.10,08:00:00,33589.9,33628.5,33471.5,33535.0,10294,0,0
2023.05.10,12:00:00,33534.5,33758.5,33484.5,33722.0,13951,0,110
2023.05.10,16:00:00,33721.0,33783.5,33350.1,33370.1,59990,0,100
2023.05.10,20:00:00,33371.1,33589.1,33233.1,33518.4,41408,0,100
2023.05.11,00:00:00,33511.4,33580.9,33507.4,33568.4,3084,0,130
2023.05.11,04:00:00,33567.9,33583.9,33537.4,33562.4,5258,0,130
2023.05.11,08:00:00,33562.9,33611.5,33516.4,33568.5,10861,0,110
2023.05.11,12:00:00,33569.0,33590.0,33384.5,33393.0,15901,0,110
2023.05.11,16:00:00,33393.5,33393.5,33113.1,33296.6,53154,0,100
2023.05.11,20:00:00,33298.1,33322.1,33147.1,33315.4,33374,0,100
2023.05.12,00:00:00,33305.4,33349.4,33303.4,33344.4,3154,0,130
2023.05.12,04:00:00,33344.9,33364.4,33313.9,33351.9,5721,0,130
2023.05.12,08:00:00,33352.4,33469.5,33330.9,33457.0,11254,0,110
2023.05.12,12:00:00,33458.5,33482.5,33404.5,33419.5,9718,0,110
2023.05.12,16:00:00,33419.0,33431.0,33134.1,33143.1,49263,0,100
2023.05.12,20:00:00,33142.1,33305.1,33107.1,33248.4,31668,0,100
2023.05.15,04:00:00,33293.4,33311.9,33289.9,33306.9,698,0,130
2023.05.15,08:00:00,33307.4,33450.5,33304.4,33392.5,10539,0,110
2023.05.15,12:00:00,33393.0,33438.5,33336.5,33338.5,9063,0,110
2023.05.15,16:00:00,33337.5,33349.1,33160.1,33346.1,37802,0,100
2023.05.15,20:00:00,33347.1,33406.1,33242.1,33337.9,27701,0,100
2023.05.16,00:00:00,33324.4,33343.9,33295.9,33310.4,2863,0,130
2023.05.16,04:00:00,33309.9,33310.4,33267.9,33276.9,5258,0,130
2023.05.16,08:00:00,33275.9,33340.5,33216.5,33317.5,10065,0,110
2023.05.16,12:00:00,33316.5,33334.5,33207.5,33248.5,11298,0,110
2023.05.16,16:00:00,33248.0,33284.1,33078.6,33155.1,48254,0,100
2023.05.16,20:00:00,33156.1,33163.1,32985.1,33048.9,26691,0,100
2023.05.17,00:00:00,33018.9,33044.9,32998.9,33034.4,3134,0,130
2023.05.17,04:00:00,33034.9,33064.9,33031.4,33042.9,5216,0,130
2023.05.17,08:00:00,33041.9,33097.0,32997.5,33082.5,11484,0,110
2023.05.17,12:00:00,33083.0,33161.0,33071.5,33161.0,9576,0,110
2023.05.17,16:00:00,33160.5,33411.6,33043.1,33392.1,42267,0,100
2023.05.17,20:00:00,33393.1,33478.1,33352.1,33394.9,29774,0,100
2023.05.18,00:00:00,33383.4,33395.4,33357.9,33365.4,3513,0,130
2023.05.18,04:00:00,33364.9,33376.9,33341.4,33355.9,5943,0,130
2023.05.18,08:00:00,33355.4,33459.5,33332.4,33417.0,10330,0,110
2023.05.18,12:00:00,33416.5,33481.0,33284.5,33288.5,9497,0,110
2023.05.18,16:00:00,33286.5,33498.6,33223.1,33259.6,50586,0,100
2023.05.18,20:00:00,33260.6,33581.1,33210.1,33551.4,36237,0,100
2023.05.19,00:00:00,33547.4,33618.9,33545.9,33561.4,4700,0,130
2023.05.19,04:00:00,33560.9,33596.9,33536.4,33568.4,6317,0,130
2023.05.19,08:00:00,33568.9,33602.5,33533.5,33588.5,10124,0,110
2023.05.19,12:00:00,33590.0,33660.5,33543.0,33650.5,11580,0,110
2023.05.19,16:00:00,33649.0,33653.6,33326.1,33452.1,62190,0,100
2023.05.19,20:00:00,33451.6,33477.1,33350.1,33394.4,33596,0,100
2023.05.22,00:00:00,33337.4,33415.4,33335.9,33405.9,3549,0,130
2023.05.22,04:00:00,33405.4,33412.9,33370.4,33402.4,6158,0,130
2023.05.22,08:00:00,33399.9,33442.0,33344.5,33426.5,9146,0,110
2023.05.22,12:00:00,33426.0,33469.5,33393.5,33443.5,8597,0,110
2023.05.22,16:00:00,33445.0,33513.1,33199.1,33313.1,51974,0,100
2023.05.22,20:00:00,33312.1,33394.1,33258.1,33310.4,28492,0,100
2023.05.23,00:00:00,33310.4,33386.4,33306.9,33372.4,3352,0,130
2023.05.23,04:00:00,33371.4,33404.9,33311.9,33322.4,7059,0,130
2023.05.23,08:00:00,33321.4,33326.9,33217.5,33222.5,10623,0,110
2023.05.23,12:00:00,33222.0,33279.0,33196.5,33222.0,9814,0,110
2023.05.23,16:00:00,33221.0,33314.1,33109.1,33227.6,48684,0,100
2023.05.23,20:00:00,33226.1,33270.1,33004.6,33084.4,39326,0,100
2023.05.24,00:00:00,33076.9,33118.4,33076.9,33116.4,2840,0,130
2023.05.24,04:00:00,33116.9,33118.4,33076.4,33105.4,5532,0,130
2023.05.24,08:00:00,33104.9,33114.9,32930.0,33042.5,13102,0,110
2023.05.24,12:00:00,33043.0,33055.5,32912.0,32944.5,12342,0,110
2023.05.24,16:00:00,32944.0,33021.1,32749.1,32806.6,49780,0,100
2023.05.24,20:00:00,32805.1,32929.6,32754.6,32811.4,43642,0,100
2023.05.25,00:00:00,32802.9,32808.4,32636.9,32741.9,7031,0,130
2023.05.25,04:00:00,32742.4,32752.4,32679.9,32704.4,6205,0,130
2023.05.25,08:00:00,32704.9,32804.4,32642.0,32722.5,13681,0,110
2023.05.25,12:00:00,32722.0,32809.5,32664.0,32789.0,14139,0,110
2023.05.25,16:00:00,32787.5,32814.5,32579.1,32634.6,60987,0,100
2023.05.25,20:00:00,32635.1,32874.1,32607.6,32758.4,37059,0,100
2023.05.26,00:00:00,32755.9,32765.4,32707.4,32728.4,2920,0,130
2023.05.26,04:00:00,32727.9,32734.9,32683.4,32724.4,4772,0,130
2023.05.26,08:00:00,32724.9,32817.0,32700.5,32734.0,11509,0,110
2023.05.26,12:00:00,32733.5,32848.5,32693.5,32811.5,12974,0,110
2023.05.26,16:00:00,32809.5,33166.1,32785.6,33067.1,52818,0,100
2023.05.26,20:00:00,33068.1,33137.1,33019.1,33118.4,27651,0,100
2023.05.29,00:00:00,33235.4,33255.9,33153.9,33163.9,4660,0,130
2023.05.29,04:00:00,33163.4,33165.9,33121.4,33147.4,4902,0,130
2023.05.29,08:00:00,33146.4,33231.0,33135.9,33184.0,6534,0,110
2023.05.29,12:00:00,33184.5,33195.5,33124.5,33147.0,5417,0,110
2023.05.29,16:00:00,33147.5,33216.1,33124.1,33138.6,8851,0,100
2023.05.30,00:00:00,33154.4,33187.4,33118.9,33132.9,3183,0,130
2023.05.30,04:00:00,33133.9,33150.9,33102.4,33128.9,4736,0,130
2023.05.30,08:00:00,33128.4,33168.5,33097.5,33155.5,11091,0,110
2023.05.30,12:00:00,33156.0,33189.0,33049.5,33086.5,11183,0,110
2023.05.30,16:00:00,33087.5,33123.6,32887.1,32973.1,55592,0,100
2023.05.30,20:00:00,32973.6,33067.6,32905.1,33040.4,32564,0,100
2023.05.31,00:00:00,32998.9,33011.4,32984.9,32999.4,2356,0,130
2023.05.31,04:00:00,32999.9,33003.9,32913.4,32924.4,5701,0,130
2023.05.31,08:00:00,32923.9,32983.5,32848.4,32967.5,14642,0,110
2023.05.31,12:00:00,32966.0,33004.0,32902.0,32914.5,11122,0,110
2023.05.31,16:00:00,32915.5,32949.1,32731.6,32831.1,48875,0,100
2023.05.31,20:00:00,32832.1,32985.1,32818.1,32892.9,34331,0,100
2023.06.01,00:00:00,32855.9,32917.9,32850.9,32869.4,3907,0,130
2023.06.01,04:00:00,32868.9,32952.4,32825.4,32905.4,8260,0,130
2023.06.01,08:00:00,32905.9,32964.0,32885.0,32957.5,11012,0,110
2023.06.01,12:00:00,32958.0,32982.0,32806.0,32821.5,11594,0,110
2023.06.01,16:00:00,32820.0,33137.1,32682.1,33122.1,53227,0,100
2023.06.01,20:00:00,33123.1,33168.1,33016.1,33100.4,27449,0,100
2023.06.02,00:00:00,33085.9,33093.9,33067.4,33072.9,2322,0,130
2023.06.02,04:00:00,33073.4,33117.9,33063.9,33099.9,4916,0,130
2023.06.02,08:00:00,33099.4,33202.0,33097.9,33191.5,9994,0,110
2023.06.02,12:00:00,33191.0,33276.5,33134.0,33242.5,13931,0,110
2023.06.02,16:00:00,33242.0,33731.1,33239.0,33731.1,53343,0,100
2023.06.02,20:00:00,33730.1,33806.7,33692.1,33759.2,27177,0,100
2023.06.05,00:00:00,33774.0,33843.5,33758.0,33788.6,4188,0,130
2023.06.05,04:00:00,33789.1,33806.3,33760.8,33776.8,4809,0,130
2023.06.05,08:00:00,33776.3,33827.3,33765.3,33799.3,10253,0,130
2023.06.05,12:00:00,33800.8,33815.3,33733.3,33733.3,8474,0,130
2023.06.05,16:00:00,33732.8,33799.0,33617.2,33712.6,53157,0,100
2023.06.05,20:00:00,33712.1,33717.1,33551.1,33564.7,38200,0,100
2023.06.06,00:00:00,33553.0,33558.6,33519.6,33549.4,2546,0,130
2023.06.06,04:00:00,33548.9,33587.9,33545.4,33572.6,4744,0,130
2023.06.06,08:00:00,33573.6,33588.1,33523.4,33529.4,11733,0,130
2023.06.06,12:00:00,33530.4,33560.7,33498.0,33546.0,9640,0,130
2023.06.06,16:00:00,33545.5,33633.2,33480.9,33503.4,47002,0,100
2023.06.06,20:00:00,33503.9,33602.8,33402.7,33570.2,28422,0,100
2023.06.07,00:00:00,33562.0,33597.8,33548.2,33577.9,2628,0,130
2023.06.07,04:00:00,33578.4,33598.9,33544.5,33588.1,5532,0,130
2023.06.07,08:00:00,33587.1,33589.6,33499.7,33534.4,7898,0,130
2023.06.07,12:00:00,33533.9,33608.2,33518.0,33581.5,7291,0,130
2023.06.07,16:00:00,33580.0,33670.7,33542.6,33616.9,55692,0,100
2023.06.07,20:00:00,33616.4,33708.2,33574.7,33672.7,32386,0,100
2023.06.08,00:00:00,33661.9,33675.5,33639.6,33655.3,2490,0,130
2023.06.08,04:00:00,33654.8,33662.5,33594.6,33609.6,5321,0,130
2023.06.08,08:00:00,33610.1,33699.5,33601.7,33683.7,10847,0,130
2023.06.08,12:00:00,33683.2,33686.2,33625.0,33631.0,9535,0,130
2023.06.08,16:00:00,33630.5,33823.8,33596.1,33810.9,44101,0,100
2023.06.08,20:00:00,33811.9,33876.7,33782.8,33815.6,20985,0,100
2023.06.09,00:00:00,33803.4,33805.9,33775.0,33783.7,2725,0,130
2023.06.09,04:00:00,33783.2,33797.4,33778.3,33779.3,3305,0,130
2023.06.09,08:00:00,33780.3,33795.0,33713.6,33781.9,9399,0,130
2023.06.09,12:00:00,33782.4,33801.9,33744.3,33785.9,10610,0,130
2023.06.09,16:00:00,33787.4,33975.8,33769.5,33836.0,54760,0,100
2023.06.09,20:00:00,33835.5,33922.1,33822.3,33876.8,27223,0,100
2023.06.12,00:00:00,33866.8,33918.8,33866.8,33908.3,2402,0,130
2023.06.12,04:00:00,33906.8,33915.8,33872.3,33881.3,2521,0,130
2023.06.12,08:00:00,33881.8,33983.3,33880.8,33954.8,8409,0,130
2023.06.12,12:00:00,33955.8,33966.8,33868.3,33918.3,9474,0,130
2023.06.12,16:00:00,33918.8,34006.5,33869.5,33979.9,42593,0,100
2023.06.12,20:00:00,33979.4,34077.8,33933.3,34069.4,25192,0,100
2023.06.13,00:00:00,34056.9,34078.6,34038.0,34038.5,2826,0,130
2023.06.13,04:00:00,34039.0,34116.7,34036.1,34085.1,5767,0,130
2023.06.13,08:00:00,34084.6,34131.1,34071.3,34087.1,10534,0,130
2023.06.13,12:00:00,34086.6,34185.1,34015.5,34185.1,10868,0,130
2023.06.13,16:00:00,34184.6,34311.8,34107.6,34257.2,53201,0,100
2023.06.13,20:00:00,34258.7,34296.8,34141.9,34221.6,29395,0,100
2023.06.14,00:00:00,34130.8,34143.8,34093.9,34117.9,2731,0,130
2023.06.14,04:00:00,34118.9,34137.4,34118.2,34136.0,3365,0,130
2023.06.14,08:00:00,34135.6,34197.0,34127.6,34192.6,7284,0,130
2023.06.14,12:00:00,34192.1,34200.0,34115.1,34123.9,8301,0,130
2023.06.14,16:00:00,34124.4,34152.1,34014.7,34112.8,39214,0,100
2023.06.14,20:00:00,34113.8,34113.8,33778.0,33987.3,56592,0,100
2023.06.15,00:00:00,33967.1,33988.8,33948.3,33959.3,2871,0,130
2023.06.15,04:00:00,33958.8,33964.2,33908.8,33954.3,5885,0,130
2023.06.15,08:00:00,33953.8,33969.4,33884.8,33948.8,9983,0,130
2023.06.15,12:00:00,33949.3,33955.8,33853.3,33930.3,12083,0,130
2023.06.15,16:00:00,33929.8,34393.5,33923.3,34366.7,49063,0,100
2023.06.15,20:00:00,34366.2,34490.5,34309.7,34385.6,34464,0,100
2023.06.16,00:00:00,34379.4,34395.2,34360.4,34370.4,2404,0,130
2023.06.16,04:00:00,34370.9,34399.8,34356.1,34387.0,4764,0,130
2023.06.16,08:00:00,34386.5,34445.1,34371.3,34440.7,10869,0,130
2023.06.16,12:00:00,34440.2,34468.3,34379.5,34460.2,10911,0,130
2023.06.16,16:00:00,34459.7,34570.9,34364.3,34481.3,57688,0,100
2023.06.16,20:00:00,34482.2,34489.6,34282.0,34304.8,31322,0,100
2023.06.19,00:00:00,34315.8,34323.3,34244.3,34257.3,2649,0,130
2023.06.19,04:00:00,34257.8,34271.8,34220.3,34224.3,4141,0,130
2023.06.19,08:00:00,34223.8,34309.8,34221.3,34264.8,8108,0,130
2023.06.19,12:00:00,34265.3,34290.8,34243.8,34267.3,6561,0,130
2023.06.19,16:00:00,34266.8,34267.8,34169.5,34224.5,9942,0,100
2023.06.20,00:00:00,34239.8,34245.8,34186.8,34194.8,2453,0,130
2023.06.20,04:00:00,34195.3,34202.8,34163.3,34166.3,4233,0,130
2023.06.20,08:00:00,34165.3,34227.3,34120.3,34158.3,10403,0,130
2023.06.20,12:00:00,34157.8,34203.8,34154.3,34197.8,8222,0,130
2023.06.20,16:00:00,34199.3,34238.8,33910.5,34124.3,48649,0,100
2023.06.20,20:00:00,34125.7,34150.8,34015.0,34034.8,25540,0,100
2023.06.21,00:00:00,34042.5,34082.7,34034.1,34070.4,2474,0,130
2023.06.21,04:00:00,34070.9,34074.9,34046.4,34071.3,3558,0,130
2023.06.21,08:00:00,34071.8,34072.3,33990.9,34050.1,8051,0,130
2023.06.21,12:00:00,34050.5,34082.9,33964.3,33964.3,8742,0,130
2023.06.21,16:00:00,33965.8,34102.0,33871.9,34026.0,49135,0,100
2023.06.21,20:00:00,34027.0,34100.2,33935.3,33961.7,27379,0,100
2023.06.22,00:00:00,33972.8,33983.1,33959.1,33971.8,2482,0,130
2023.06.22,04:00:00,33972.7,33973.8,33914.5,33922.1,3266,0,130
2023.06.22,08:00:00,33922.6,33922.6,33824.7,33899.8,12880,0,130
2023.06.22,12:00:00,33900.7,33911.9,33825.6,33867.3,9899,0,130
2023.06.22,16:00:00,33865.3,34006.9,33827.9,33908.8,44860,0,100
2023.06.22,20:00:00,33908.3,33973.7,33852.8,33973.2,25646,0,100
2023.06.23,00:00:00,33966.6,33975.7,33936.3,33939.8,1926,0,130
2023.06.23,04:00:00,33938.8,33939.8,33781.3,33807.0,5578,0,130
2023.06.23,08:00:00,33808.0,33875.6,33759.1,33841.3,10611,0,130
2023.06.23,12:00:00,33840.3,33862.2,33742.0,33745.9,9142,0,130
2023.06.23,16:00:00,33744.9,33828.4,33630.0,33809.8,44326,0,100
2023.06.23,20:00:00,33810.3,33831.3,33659.7,33715.4,27874,0,100
2023.06.26,00:00:00,33723.8,33796.3,33722.8,33783.3,3484,0,130
2023.06.26,04:00:00,33782.3,33812.8,33765.3,33786.3,4369,0,130
2023.06.26,08:00:00,33785.8,33790.8,33628.3,33665.3,10763,0,130
2023.06.26,12:00:00,33664.8,33744.3,33664.3,33704.8,7845,0,130
2023.06.26,16:00:00,33704.3,33802.0,33605.5,33767.0,47898,0,100
2023.06.26,20:00:00,33767.1,33820.7,33690.9,33745.1,29431,0,100
2023.06.27,00:00:00,33752.2,33771.5,33739.4,33746.6,2054,0,130
2023.06.27,04:00:00,33747.1,33789.9,33734.5,33786.5,4194,0,130
2023.06.27,08:00:00,33787.0,33832.2,33730.9,33739.8,9678,0,130
2023.06.27,12:00:00,33738.8,33747.3,33654.7,33700.4,8066,0,130
2023.06.27,16:00:00,33700.9,33901.7,33692.6,33885.4,46123,0,100
2023.06.27,20:00:00,33886.4,33976.3,33872.4,33917.2,23527,0,100
2023.06.28,00:00:00,33919.9,33940.2,33902.2,33913.1,2365,0,130
2023.06.28,04:00:00,33913.6,33926.6,33895.4,33911.1,3827,0,130
2023.06.28,08:00:00,33910.6,33959.3,33900.7,33919.4,7406,0,130
2023.06.28,12:00:00,33919.9,33967.7,33902.2,33914.6,6623,0,130
2023.06.28,16:00:00,33916.1,33929.2,33753.5,33793.5,50563,0,100
2023.06.28,20:00:00,33793.1,33907.9,33759.7,33900.1,29906,0,100
2023.06.29,00:00:00,33905.7,33940.9,33902.3,33926.0,2181,0,130
2023.06.29,04:00:00,33926.5,33939.2,33869.5,33879.7,3638,0,130
2023.06.29,08:00:00,33880.7,33915.0,33849.7,33911.1,6853,0,130
2023.06.29,12:00:00,33912.0,34022.4,33892.0,33900.5,9408,0,130
2023.06.29,16:00:00,33900.0,34152.1,33809.2,34109.7,52267,0,100
2023.06.29,20:00:00,34108.3,34129.2,34013.3,34101.8,26743,0,100
2023.06.30,00:00:00,34088.7,34112.6,34081.6,34096.7,1970,0,130
2023.06.30,04:00:00,34097.1,34139.9,34096.7,34108.9,3735,0,130
2023.06.30,08:00:00,34109.4,34160.2,34088.2,34154.3,6660,0,130
2023.06.30,12:00:00,34156.3,34306.5,34154.3,34291.3,9482,0,130
2023.06.30,16:00:00,34291.8,34411.6,34287.1,34404.0,36898,0,100
2023.06.30,20:00:00,34405.0,34470.9,34357.2,34378.8,20700,0,100
2023.07.03,00:00:00,34403.8,34426.8,34383.3,34407.1,2625,0,130
2023.07.03,04:00:00,34407.6,34422.1,34397.6,34415.5,3515,0,130
2023.07.03,08:00:00,34415.0,34417.6,34372.8,34383.8,6623,0,130
2023.07.03,12:00:00,34384.7,34398.9,34338.2,34349.7,6132,0,130
2023.07.03,16:00:00,34349.2,34468.0,34288.7,34417.5,32971,0,100
2023.07.03,20:00:00,34416.5,34432.5,34398.0,34431.0,1216,0,100
2023.07.04,00:00:00,34411.8,34424.3,34393.3,34418.3,1743,0,130
2023.07.04,04:00:00,34418.8,34428.8,34407.3,34420.8,2919,0,130
2023.07.04,08:00:00,34420.3,34430.8,34383.3,34387.8,5768,0,130
2023.07.04,12:00:00,34388.3,34415.3,34366.3,34385.8,5071,0,130
2023.07.04,16:00:00,34384.8,34397.0,34363.8,34377.0,4357,0,100
2023.07.05,00:00:00,34381.8,34405.8,34375.8,34403.8,1919,0,130
2023.07.05,04:00:00,34404.3,34409.8,34373.3,34377.8,2997,0,130
2023.07.05,08:00:00,34377.3,34382.8,34316.3,34329.3,7479,0,130
2023.07.05,12:00:00,34329.8,34333.3,34218.8,34229.8,7629,0,130
2023.07.05,16:00:00,34228.3,34377.3,34222.8,34293.7,34664,0,100
2023.07.05,20:00:00,34294.7,34322.4,34238.2,34279.8,19273,0,100
2023.07.06,00:00:00,34267.2,34269.7,34220.9,34224.5,2016,0,130
2023.07.06,04:00:00,34224.0,34247.1,34149.7,34176.0,4809,0,130
2023.07.06,08:00:00,34176.5,34197.6,34123.9,34137.4,9851,0,130
2023.07.06,12:00:00,34137.9,34161.5,33999.0,34026.2,10978,0,130
2023.07.06,16:00:00,34026.7,34076.4,33770.1,33873.4,40983,0,100
2023.07.06,20:00:00,33873.9,33958.1,33869.0,33908.8,18638,0,100
2023.07.07,00:00:00,33902.8,33931.3,33894.9,33929.2,2459,0,130
2023.07.07,04:00:00,33930.2,33940.2,33907.2,33917.3,3884,0,130
2023.07.07,08:00:00,33917.8,33937.1,33846.7,33884.0,9703,0,130
2023.07.07,12:00:00,33883.5,33949.1,33822.6,33871.6,10826,0,130
2023.07.07,16:00:00,33872.1,34008.9,33764.3,34005.9,39608,0,100
2023.07.07,20:00:00,34006.4,34034.9,33709.0,33748.8,23869,0,100
2023.07.10,00:00:00,33735.3,33781.3,33705.3,33734.8,3855,0,130
2023.07.10,04:00:00,33735.3,33756.8,33674.8,33701.8,5565,0,130
2023.07.10,08:00:00,33701.3,33717.3,33604.8,33709.3,10371,0,130
2023.07.10,12:00:00,33708.3,33796.8,33705.8,33754.3,7745,0,130
2023.07.10,16:00:00,33753.3,33966.0,33717.0,33880.2,42092,0,100
2023.07.10,20:00:00,33881.2,33961.3,33879.2,33942.7,19614,0,100
2023.07.11,00:00:00,33938.0,33964.4,33926.7,33959.5,2447,0,130
2023.07.11,04:00:00,33959.1,33962.6,33934.1,33949.6,3403,0,130
2023.07.11,08:00:00,33949.1,34007.3,33858.0,33888.2,9793,0,130
2023.07.11,12:00:00,33889.7,34072.2,33867.5,34063.9,9614,0,130
