Date,<TIME>,Open,High,Low,Close,<TICKVOL>,<VOL>,<SPREAD>
2020.09.04,18:30:00,1921.13,1925.05,1917.2,1920.75,5529,0,0
2020.09.04,19:00:00,1920.75,1926.14,1918.78,1925.98,4710,0,0
2020.09.04,19:30:00,1925.92,1929.25,1925.17,1926.97,3717,0,0
2020.09.04,20:00:00,1926.97,1927.54,1923.58,1927.15,3039,0,5
2020.09.04,20:30:00,1927.15,1931.11,1926.09,1930.2,2691,0,0
2020.09.04,21:00:00,1930.23,1932.08,1928.73,1931.29,2897,0,9
2020.09.04,21:30:00,1931.31,1938.63,1930.61,1935.92,3311,0,8
2020.09.04,22:00:00,1935.95,1936.27,1933.51,1934.76,2139,0,5
2020.09.04,22:30:00,1934.8,1937.2,1933.27,1934.98,2578,0,5
2020.09.04,23:00:00,1934.98,1935.0,1931.5,1931.88,1030,0,14
2020.09.04,23:30:00,1931.87,1932.98,1931.62,1932.56,283,0,26
2020.09.07,01:00:00,1930.23,1935.51,1929.94,1933.65,1203,0,13
2020.09.07,01:30:00,1933.65,1937.52,1933.39,1936.65,903,0,10
2020.09.07,02:00:00,1936.49,1937.09,1934.47,1935.93,710,0,32
2020.09.07,02:30:00,1935.93,1936.74,1933.88,1934.26,929,0,30
2020.09.07,03:00:00,1934.25,1935.68,1934.08,1934.32,926,0,9
2020.09.07,03:30:00,1934.32,1936.21,1932.88,1932.94,1102,0,0
2020.09.07,04:00:00,1932.94,1938.64,1931.94,1937.69,3022,0,13
2020.09.07,04:30:00,1937.63,1940.83,1936.98,1939.46,2707,0,3
2020.09.07,05:00:00,1939.43,1941.25,1938.17,1938.28,1999,0,5
2020.09.07,05:30:00,1938.28,1938.85,1936.78,1937.88,2014,0,6
2020.09.07,06:00:00,1937.88,1938.9,1935.22,1936.77,1565,0,3
2020.09.07,06:30:00,1936.79,1936.99,1934.83,1935.5,1078,0,14
2020.09.07,07:00:00,1935.43,1936.21,1934.1,1934.77,1137,0,0
2020.09.07,07:30:00,1934.77,1936.71,1934.65,1935.03,1159,0,10
2020.09.07,08:00:00,1935.08,1935.93,1934.27,1934.43,814,0,18
2020.09.07,08:30:00,1934.46,1934.85,1927.78,1929.69,2636,0,9
2020.09.07,09:00:00,1929.69,1931.43,1928.31,1929.82,2614,0,15
2020.09.07,09:30:00,1929.79,1931.95,1929.28,1930.4,2148,0,7
2020.09.07,10:00:00,1930.37,1930.87,1928.26,1929.53,2129,0,1
2020.09.07,10:30:00,1929.63,1933.93,1928.94,1931.36,2162,0,8
2020.09.07,11:00:00,1931.35,1934.1,1930.33,1932.25,1803,0,2
2020.09.07,11:30:00,1932.25,1933.2,1930.54,1931.23,1433,0,9
2020.09.07,12:00:00,1931.24,1931.24,1928.57,1928.68,1230,0,5
2020.09.07,12:30:00,1928.68,1929.05,1926.66,1928.7,1435,0,2
2020.09.07,13:00:00,1928.7,1929.83,1924.47,1926.3,1753,0,0
2020.09.07,13:30:00,1926.3,1927.4,1924.87,1926.96,1364,0,6
2020.09.07,14:00:00,1926.95,1929.45,1926.64,1928.58,1312,0,16
2020.09.07,14:30:00,1928.58,1931.02,1928.11,1928.3,1534,0,13
2020.09.07,15:00:00,1928.37,1930.6,1927.22,1930.45,1907,0,9
2020.09.07,15:30:00,1930.42,1930.88,1929.26,1929.32,1423,0,8
2020.09.07,16:00:00,1929.29,1932.6,1927.73,1929.28,2707,0,0
2020.09.07,16:30:00,1929.28,1932.06,1928.92,1929.19,2509,0,6
2020.09.07,17:00:00,1929.19,1929.83,1924.51,1928.97,2767,0,0
2020.09.07,17:30:00,1928.97,1930.94,1927.86,1929.15,2645,0,8
2020.09.07,18:00:00,1929.24,1930.23,1927.35,1929.16,3016,0,0
2020.09.07,18:30:00,1929.16,1931.27,1929.14,1930.71,1086,0,9
2020.09.07,19:00:00,1930.66,1930.7,1928.09,1928.36,1104,0,15
2020.09.07,19:30:00,1928.41,1930.76,1927.95,1928.14,1091,0,0
2020.09.08,01:00:00,1929.11,1931.44,1928.96,1930.6,691,0,14
2020.09.08,01:30:00,1930.6,1930.97,1928.51,1930.71,778,0,3
2020.09.08,02:00:00,1930.72,1931.48,1929.22,1931.09,797,0,15
2020.09.08,02:30:00,1931.09,1931.24,1930.38,1930.61,425,0,22
2020.09.08,03:00:00,1930.63,1932.05,1928.64,1929.17,1221,0,14
2020.09.08,03:30:00,1929.17,1929.25,1925.48,1928.45,1546,0,11
2020.09.08,04:00:00,1928.44,1929.64,1926.46,1927.15,1863,0,3
2020.09.08,04:30:00,1927.15,1927.47,1924.69,1925.89,1758,0,0
2020.09.08,05:00:00,1925.88,1927.22,1925.8,1926.39,959,0,9
2020.09.08,05:30:00,1926.39,1926.65,1924.89,1926.24,1076,0,16
2020.09.08,06:00:00,1926.24,1926.45,1922.79,1923.38,1523,0,3
2020.09.08,06:30:00,1923.38,1924.52,1922.72,1923.7,1005,0,8
2020.09.08,07:00:00,1923.7,1925.65,1923.42,1925.57,1023,0,7
2020.09.08,07:30:00,1925.57,1926.38,1924.99,1926.08,920,0,18
2020.09.08,08:00:00,1926.08,1927.19,1925.16,1926.76,1086,0,14
2020.09.08,08:30:00,1926.73,1931.46,1926.29,1931.46,2311,0,12
2020.09.08,09:00:00,1931.43,1935.42,1930.5,1930.95,3828,0,0
2020.09.08,09:30:00,1930.94,1932.73,1930.18,1931.54,2414,0,7
2020.09.08,10:00:00,1931.56,1933.31,1929.42,1931.96,2640,0,6
2020.09.08,10:30:00,1931.96,1932.61,1930.92,1931.36,1852,0,8
2020.09.08,11:00:00,1931.46,1932.29,1927.11,1928.75,2197,0,9
2020.09.08,11:30:00,1928.75,1929.23,1923.26,1923.44,2639,0,0
2020.09.08,12:00:00,1923.45,1925.4,1922.56,1924.68,2174,0,1
2020.09.08,12:30:00,1924.68,1924.77,1917.08,1919.78,3318,0,3
2020.09.08,13:00:00,1919.74,1919.74,1911.0,1914.56,3733,0,0
2020.09.08,13:30:00,1914.66,1920.96,1911.61,1916.3,3634,0,0
2020.09.08,14:00:00,1916.39,1919.26,1914.31,1918.82,2737,0,1
2020.09.08,14:30:00,1918.82,1919.15,1907.96,1915.79,4037,0,0
2020.09.08,15:00:00,1915.81,1920.64,1913.83,1918.49,5001,0,0
2020.09.08,15:30:00,1918.47,1920.2,1911.47,1914.09,4610,0,0
2020.09.08,16:00:00,1914.07,1916.32,1909.5,1911.37,5092,0,0
2020.09.08,16:30:00,1911.3,1915.46,1906.45,1913.18,6806,0,0
2020.09.08,17:00:00,1913.12,1923.08,1910.0,1923.08,6346,0,0
2020.09.08,17:30:00,1923.08,1926.49,1917.27,1921.19,5761,0,0
2020.09.08,18:00:00,1921.17,1928.88,1919.45,1928.4,5301,0,0
2020.09.08,18:30:00,1928.43,1929.16,1925.47,1927.59,4066,0,0
2020.09.08,19:00:00,1927.66,1937.54,1926.67,1934.32,5027,0,0
2020.09.08,19:30:00,1934.35,1939.09,1933.84,1938.93,3178,0,0
2020.09.08,20:00:00,1938.93,1939.83,1935.34,1935.54,3065,0,0
2020.09.08,20:30:00,1935.52,1940.82,1935.5,1939.92,2898,0,0
2020.09.08,21:00:00,1939.92,1940.31,1935.23,1936.6,2604,0,0
2020.09.08,21:30:00,1936.6,1937.42,1930.14,1931.76,2524,0,3
2020.09.08,22:00:00,1931.62,1933.76,1928.14,1932.12,2822,0,3
2020.09.08,22:30:00,1931.96,1934.23,1930.73,1930.77,1985,0,4
2020.09.08,23:00:00,1930.92,1932.28,1927.74,1931.97,1535,0,0
2020.09.08,23:30:00,1931.94,1932.89,1930.37,1931.42,700,0,15
2020.09.09,01:00:00,1932.15,1932.55,1929.86,1930.46,883,0,23
2020.09.09,01:30:00,1930.41,1930.86,1929.76,1930.82,498,0,18
2020.09.09,02:00:00,1930.81,1931.6,1930.33,1931.32,508,0,6
2020.09.09,02:30:00,1931.29,1931.66,1929.73,1930.19,724,0,12
2020.09.09,03:00:00,1930.19,1930.72,1928.25,1929.67,1567,0,5
2020.09.09,03:30:00,1929.59,1930.43,1928.21,1928.67,1173,0,4
2020.09.09,04:00:00,1928.54,1929.45,1923.21,1926.27,2758,0,0
2020.09.09,04:30:00,1926.25,1928.65,1925.55,1928.25,2017,0,0
2020.09.09,05:00:00,1928.29,1928.8,1926.97,1928.68,1371,0,13
2020.09.09,05:30:00,1928.54,1928.79,1924.31,1925.74,1682,0,11
2020.09.09,06:00:00,1925.73,1927.85,1925.45,1927.42,1198,0,18
2020.09.09,06:30:00,1927.44,1930.18,1927.08,1930.11,991,0,11
2020.09.09,07:00:00,1930.11,1930.4,1929.47,1929.57,743,0,10
2020.09.09,07:30:00,1929.51,1930.26,1929.08,1929.35,741,0,7
2020.09.09,08:00:00,1929.35,1932.77,1929.18,1931.85,1087,0,9
2020.09.09,08:30:00,1931.86,1934.36,1927.88,1927.97,2241,0,9
2020.09.09,09:00:00,1927.97,1928.93,1923.9,1927.38,3015,0,0
2020.09.09,09:30:00,1927.4,1928.8,1925.19,1926.97,2381,0,7
2020.09.09,10:00:00,1926.99,1929.35,1926.08,1927.4,2151,0,5
2020.09.09,10:30:00,1927.45,1933.74,1927.39,1931.84,2515,0,3
2020.09.09,11:00:00,1931.84,1934.21,1927.93,1928.59,2682,0,5
2020.09.09,11:30:00,1928.62,1932.63,1926.91,1931.74,2158,0,3
2020.09.09,12:00:00,1931.75,1932.07,1929.32,1929.5,2385,0,9
2020.09.09,12:30:00,1929.51,1929.76,1927.26,1929.08,2758,0,0
2020.09.09,13:00:00,1929.06,1929.06,1924.99,1925.37,1824,0,6
2020.09.09,13:30:00,1925.28,1925.8,1921.05,1922.47,2066,0,4
2020.09.09,14:00:00,1922.47,1924.93,1919.97,1924.45,2754,0,1
2020.09.09,14:30:00,1924.39,1925.93,1921.82,1925.79,2571,0,0
2020.09.09,15:00:00,1925.75,1931.0,1924.69,1930.8,4382,0,0
2020.09.09,15:30:00,1930.91,1937.78,1930.43,1935.88,4542,0,4
2020.09.09,16:00:00,1935.89,1944.4,1934.8,1943.03,4956,0,0
2020.09.09,16:30:00,1943.05,1948.3,1939.9,1947.35,5469,0,0
2020.09.09,17:00:00,1947.36,1948.93,1940.88,1945.49,5284,0,0
2020.09.09,17:30:00,1945.47,1948.61,1943.76,1945.53,4419,0,2
2020.09.09,18:00:00,1945.72,1947.45,1943.79,1945.77,3510,0,0
2020.09.09,18:30:00,1945.81,1946.59,1942.69,1943.43,2873,0,11
2020.09.09,19:00:00,1943.42,1945.5,1943.08,1945.36,2222,0,6
2020.09.09,19:30:00,1945.36,1948.96,1945.1,1948.2,2555,0,1
2020.09.09,20:00:00,1948.2,1948.99,1945.52,1946.99,2383,0,0
2020.09.09,20:30:00,1946.81,1947.31,1945.57,1945.9,1612,0,0
2020.09.09,21:00:00,1945.9,1947.1,1944.5,1947.01,1450,0,1
2020.09.09,21:30:00,1947.01,1949.86,1945.99,1949.64,1633,0,0
2020.09.09,22:00:00,1949.66,1950.8,1948.15,1950.32,2601,0,5
2020.09.09,22:30:00,1950.31,1950.56,1947.72,1948.33,1727,0,14
2020.09.09,23:00:00,1948.33,1948.96,1946.98,1947.42,769,0,9
2020.09.09,23:30:00,1947.4,1948.51,1946.11,1946.53,766,0,11
2020.09.10,01:00:00,1946.34,1947.15,1944.23,1945.22,779,0,7
2020.09.10,01:30:00,1945.23,1946.8,1944.7,1946.39,772,0,13
2020.09.10,02:00:00,1946.39,1948.22,1946.28,1947.16,696,0,21
2020.09.10,02:30:00,1947.16,1950.08,1947.08,1947.43,897,0,5
2020.09.10,03:00:00,1947.42,1947.75,1945.9,1946.73,1120,0,0
2020.09.10,03:30:00,1946.73,1947.02,1945.33,1946.67,1301,0,9
2020.09.10,04:00:00,1946.67,1950.81,1945.68,1949.74,2655,0,7
2020.09.10,04:30:00,1949.72,1950.34,1944.65,1945.67,2109,0,7
2020.09.10,05:00:00,1945.69,1945.96,1943.58,1945.31,1336,0,4
2020.09.10,05:30:00,1945.24,1947.48,1945.0,1946.8,1225,0,8
2020.09.10,06:00:00,1946.78,1946.89,1944.93,1946.2,1098,0,8
2020.09.10,06:30:00,1946.19,1947.05,1945.49,1946.63,682,0,13
2020.09.10,07:00:00,1946.59,1947.29,1944.64,1945.45,957,0,5
2020.09.10,07:30:00,1945.43,1946.68,1945.08,1946.54,764,0,4
2020.09.10,08:00:00,1946.54,1948.2,1946.09,1947.69,1010,0,10
2020.09.10,08:30:00,1947.62,1948.68,1946.27,1947.7,1926,0,6
2020.09.10,09:00:00,1947.67,1949.16,1943.51,1944.92,2493,0,6
2020.09.10,09:30:00,1944.92,1944.92,1942.66,1943.91,2458,0,0
2020.09.10,10:00:00,1943.97,1946.06,1942.32,1945.66,2425,0,8
2020.09.10,10:30:00,1945.66,1946.92,1942.88,1944.13,2251,0,7
2020.09.10,11:00:00,1944.13,1946.25,1942.79,1946.25,1967,0,11
2020.09.10,11:30:00,1946.3,1948.14,1945.61,1946.23,1942,0,6
2020.09.10,12:00:00,1946.23,1947.68,1945.0,1945.63,1768,0,5
2020.09.10,12:30:00,1945.62,1949.89,1944.64,1949.01,1926,0,9
2020.09.10,13:00:00,1949.02,1950.56,1948.6,1949.22,1746,0,4
2020.09.10,13:30:00,1949.25,1950.97,1948.55,1950.08,1781,0,6
2020.09.10,14:00:00,1950.08,1952.69,1948.78,1949.81,2365,0,0
2020.09.10,14:30:00,1949.83,1949.83,1945.99,1947.34,2535,0,6
2020.09.10,15:00:00,1947.32,1953.73,1945.03,1953.13,3240,0,5
2020.09.10,15:30:00,1953.13,1958.44,1950.74,1956.14,5916,0,0
2020.09.10,16:00:00,1956.09,1963.78,1955.89,1962.19,5145,0,0
2020.09.10,16:30:00,1962.3,1964.66,1957.62,1962.43,5502,0,0
2020.09.10,17:00:00,1962.41,1966.53,1958.36,1959.6,4718,0,0
2020.09.10,17:30:00,1959.6,1962.61,1953.4,1955.25,5145,0,0
2020.09.10,18:00:00,1955.26,1959.42,1953.85,1959.32,4499,0,2
2020.09.10,18:30:00,1959.25,1961.72,1958.12,1959.06,3600,0,3
2020.09.10,19:00:00,1959.05,1960.41,1955.85,1956.4,4016,0,2
2020.09.10,19:30:00,1956.4,1957.91,1950.98,1953.9,4124,0,0
2020.09.10,20:00:00,1953.9,1957.08,1953.33,1955.59,2944,0,7
2020.09.10,20:30:00,1955.64,1957.81,1954.72,1956.2,2661,0,8
2020.09.10,21:00:00,1956.16,1956.74,1947.25,1947.42,3594,0,0
2020.09.10,21:30:00,1947.42,1952.11,1947.08,1950.28,3493,0,0
2020.09.10,22:00:00,1950.27,1951.12,1941.88,1943.12,3702,0,0
2020.09.10,22:30:00,1943.12,1944.68,1941.35,1942.78,2865,0,0
2020.09.10,23:00:00,1942.63,1944.42,1941.68,1944.42,977,0,0
2020.09.10,23:30:00,1944.38,1946.23,1944.08,1945.82,698,0,12
2020.09.11,01:00:00,1944.81,1947.07,1943.77,1946.23,767,0,7
2020.09.11,01:30:00,1946.23,1946.47,1945.07,1945.31,629,0,12
2020.09.11,02:00:00,1945.27,1946.1,1943.67,1943.88,727,0,14
2020.09.11,02:30:00,1943.88,1945.62,1943.64,1943.92,828,0,10
2020.09.11,03:00:00,1943.93,1949.2,1943.01,1947.54,1458,0,0
2020.09.11,03:30:00,1947.51,1949.02,1946.24,1948.88,1441,0,0
2020.09.11,04:00:00,1948.97,1949.27,1946.14,1946.69,2470,0,0
2020.09.11,04:30:00,1946.68,1946.68,1944.33,1945.9,2230,0,6
2020.09.11,05:00:00,1945.79,1947.4,1945.06,1945.43,1193,0,10
2020.09.11,05:30:00,1945.42,1945.89,1938.46,1940.45,2359,0,1
2020.09.11,06:00:00,1940.46,1941.3,1937.19,1940.11,2298,0,0
2020.09.11,06:30:00,1940.11,1941.22,1938.85,1940.47,1350,0,3
2020.09.11,07:00:00,1940.56,1941.55,1939.22,1939.77,942,0,10
2020.09.11,07:30:00,1939.77,1940.73,1938.45,1940.1,830,0,10
2020.09.11,08:00:00,1940.1,1940.21,1937.77,1938.7,1019,0,4
2020.09.11,08:30:00,1938.67,1943.17,1938.23,1942.27,1926,0,8
2020.09.11,09:00:00,1942.26,1944.68,1940.18,1943.31,3232,0,2
2020.09.11,09:30:00,1943.25,1944.67,1941.73,1944.65,2044,0,6
2020.09.11,10:00:00,1944.66,1945.12,1940.19,1942.36,2847,0,0
2020.09.11,10:30:00,1942.32,1943.49,1940.55,1941.23,1830,0,7
2020.09.11,11:00:00,1941.23,1944.23,1941.04,1941.53,2260,0,2
2020.09.11,11:30:00,1941.49,1946.27,1941.23,1945.32,3458,0,0
2020.09.11,12:00:00,1945.31,1946.11,1943.92,1944.57,2509,0,0
2020.09.11,12:30:00,1944.57,1947.15,1944.02,1946.55,1818,0,0
2020.09.11,13:00:00,1946.54,1946.7,1944.21,1945.45,1704,0,4
2020.09.11,13:30:00,1945.48,1946.68,1944.09,1946.49,1774,0,5
2020.09.11,14:00:00,1946.55,1948.09,1946.18,1946.64,2151,0,4
2020.09.11,14:30:00,1946.6,1947.1,1943.99,1944.59,1726,0,10
2020.09.11,15:00:00,1944.61,1946.67,1942.85,1943.0,2804,0,0
2020.09.11,15:30:00,1942.9,1946.63,1941.48,1945.77,3867,0,0
2020.09.11,16:00:00,1945.77,1951.02,1942.98,1950.0,4195,0,0
2020.09.11,16:30:00,1950.0,1954.71,1946.46,1951.49,5300,0,0
2020.09.11,17:00:00,1951.54,1952.57,1946.73,1951.28,4974,0,0
2020.09.11,17:30:00,1951.35,1951.4,1946.75,1948.92,4488,0,0
2020.09.11,18:00:00,1948.92,1950.12,1947.14,1949.37,3449,0,0
2020.09.11,18:30:00,1949.34,1950.17,1948.48,1949.91,2787,0,7
2020.09.11,19:00:00,1949.91,1949.98,1948.44,1948.81,2370,0,3
2020.09.11,19:30:00,1948.86,1948.86,1942.25,1942.6,3141,0,0
2020.09.11,20:00:00,1942.61,1943.92,1938.19,1940.54,3934,0,0
2020.09.11,20:30:00,1940.8,1941.88,1939.18,1939.75,2798,0,0
2020.09.11,21:00:00,1939.75,1942.05,1939.48,1941.02,2352,0,8
2020.09.11,21:30:00,1941.02,1943.13,1940.94,1940.97,2852,0,5
2020.09.11,22:00:00,1940.97,1942.96,1939.77,1941.97,2326,0,0
2020.09.11,22:30:00,1941.95,1942.81,1940.44,1942.29,2257,0,0
2020.09.11,23:00:00,1942.31,1942.72,1941.79,1941.9,641,0,12
2020.09.11,23:30:00,1941.92,1942.12,1941.27,1941.37,297,0,21
2020.09.14,01:00:00,1940.51,1941.27,1937.19,1939.84,1231,0,1
2020.09.14,01:30:00,1939.86,1942.5,1939.64,1941.55,775,0,12
2020.09.14,02:00:00,1941.55,1942.25,1941.14,1941.91,513,0,5
2020.09.14,02:30:00,1941.85,1943.11,1941.81,1942.75,678,0,8
2020.09.14,03:00:00,1942.82,1943.25,1940.49,1940.71,908,0,4
2020.09.14,03:30:00,1940.71,1941.56,1939.87,1940.21,729,0,11
2020.09.14,04:00:00,1940.04,1945.34,1940.02,1944.33,2386,0,0
2020.09.14,04:30:00,1944.34,1948.54,1944.34,1948.54,2312,0,0
2020.09.14,05:00:00,1948.42,1950.11,1947.86,1949.22,1764,0,2
2020.09.14,05:30:00,1949.31,1950.64,1949.02,1949.95,1340,0,6
2020.09.14,06:00:00,1949.95,1951.6,1949.87,1950.55,1245,0,3
2020.09.14,06:30:00,1950.55,1950.64,1948.57,1949.05,790,0,9
2020.09.14,07:00:00,1949.1,1949.32,1947.62,1948.12,882,0,0
2020.09.14,07:30:00,1948.13,1948.33,1945.53,1946.45,909,0,5
2020.09.14,08:00:00,1946.45,1947.1,1944.87,1946.53,1104,0,9
2020.09.14,08:30:00,1946.53,1947.96,1945.65,1947.48,1582,0,3
2020.09.14,09:00:00,1947.48,1949.09,1943.21,1944.48,2124,0,9
2020.09.14,09:30:00,1944.48,1946.05,1944.07,1944.57,1811,0,0
2020.09.14,10:00:00,1944.61,1947.66,1944.61,1946.98,1991,0,3
2020.09.14,10:30:00,1946.98,1947.36,1945.13,1945.45,1513,0,9
2020.09.14,11:00:00,1945.49,1947.14,1944.49,1945.57,1613,0,1
2020.09.14,11:30:00,1945.57,1946.91,1945.13,1945.84,1374,0,11
2020.09.14,12:00:00,1945.84,1946.88,1943.57,1943.69,1545,0,1
2020.09.14,12:30:00,1943.69,1943.89,1940.72,1941.69,2135,0,0
2020.09.14,13:00:00,1941.69,1943.8,1941.02,1943.27,1785,0,4
2020.09.14,13:30:00,1943.27,1945.27,1941.97,1944.51,1864,0,0
2020.09.14,14:00:00,1944.51,1944.93,1940.01,1943.75,2148,0,0
2020.09.14,14:30:00,1943.75,1944.47,1942.26,1944.04,1757,0,0
2020.09.14,15:00:00,1944.04,1949.88,1943.95,1948.98,4148,0,0
2020.09.14,15:30:00,1948.98,1956.2,1948.39,1956.06,4000,0,0
2020.09.14,16:00:00,1956.02,1958.02,1953.73,1954.38,4386,0,0
2020.09.14,16:30:00,1954.38,1959.37,1954.38,1958.24,4504,0,0
2020.09.14,17:00:00,1958.31,1960.0,1957.08,1958.65,3971,0,0
2020.09.14,17:30:00,1958.65,1959.31,1956.48,1958.38,3948,0,1
2020.09.14,18:00:00,1958.38,1961.54,1958.21,1961.37,3189,0,0
2020.09.14,18:30:00,1961.36,1962.68,1958.3,1958.55,3126,0,0
2020.09.14,19:00:00,1958.55,1959.03,1956.89,1957.8,2064,0,8
2020.09.14,19:30:00,1957.8,1957.8,1954.93,1956.27,1979,0,5
2020.09.14,20:00:00,1956.3,1956.46,1953.12,1954.69,2131,0,5
2020.09.14,20:30:00,1954.64,1955.35,1953.56,1955.13,1655,0,0
2020.09.14,21:00:00,1955.13,1956.87,1954.26,1956.02,1779,0,11
2020.09.14,21:30:00,1956.02,1956.96,1955.66,1956.7,1338,0,11
2020.09.14,22:00:00,1956.75,1958.5,1956.63,1957.78,1817,0,0
2020.09.14,22:30:00,1957.78,1959.12,1957.6,1957.71,2093,0,0
2020.09.14,23:00:00,1957.71,1958.68,1957.71,1957.84,747,0,7
2020.09.14,23:30:00,1957.84,1958.65,1956.13,1956.22,643,0,10
2020.09.15,01:00:00,1957.02,1957.77,1956.3,1956.52,629,0,16
2020.09.15,01:30:00,1956.53,1957.26,1956.44,1957.09,406,0,19
2020.09.15,02:00:00,1957.09,1957.09,1956.42,1957.01,319,0,15
2020.09.15,02:30:00,1957.01,1957.63,1956.68,1957.16,406,0,15
2020.09.15,03:00:00,1957.16,1958.03,1955.27,1955.32,982,0,7
2020.09.15,03:30:00,1955.32,1956.71,1955.07,1956.19,905,0,9
2020.09.15,04:00:00,1956.19,1957.99,1955.29,1956.21,2144,0,7
2020.09.15,04:30:00,1956.21,1962.56,1956.21,1961.19,2144,0,0
2020.09.15,05:00:00,1961.07,1965.88,1961.02,1963.95,2370,0,0
2020.09.15,05:30:00,1963.95,1964.91,1961.8,1963.06,1602,0,4
2020.09.15,06:00:00,1963.14,1965.75,1963.09,1965.47,1572,0,9
2020.09.15,06:30:00,1965.48,1967.0,1964.29,1964.6,1319,0,0
2020.09.15,07:00:00,1964.58,1966.17,1963.65,1965.49,931,0,9
2020.09.15,07:30:00,1965.49,1965.95,1964.98,1965.82,713,0,9
2020.09.15,08:00:00,1965.82,1967.66,1965.79,1967.26,1043,0,0
2020.09.15,08:30:00,1967.26,1969.23,1966.79,1967.53,1810,0,1
2020.09.15,09:00:00,1967.74,1967.87,1964.9,1965.81,2179,0,0
2020.09.15,09:30:00,1965.81,1965.89,1961.66,1963.11,2576,0,0
2020.09.15,10:00:00,1963.09,1965.69,1962.53,1964.68,2242,0,0
2020.09.15,10:30:00,1964.68,1964.88,1960.19,1962.03,2277,0,0
2020.09.15,11:00:00,1962.06,1964.01,1961.77,1963.8,1867,0,1
2020.09.15,11:30:00,1963.8,1963.84,1962.1,1963.7,1585,0,7
2020.09.15,12:00:00,1963.7,1966.13,1963.29,1965.82,2093,0,0
2020.09.15,12:30:00,1965.74,1965.74,1962.72,1964.25,1887,0,6
2020.09.15,13:00:00,1964.25,1966.61,1964.2,1966.59,1714,0,0
2020.09.15,13:30:00,1966.61,1971.5,1966.01,1970.7,2088,0,0
2020.09.15,14:00:00,1970.58,1972.1,1966.91,1967.52,2659,0,0
2020.09.15,14:30:00,1967.52,1969.52,1967.43,1968.09,1904,0,6
2020.09.15,15:00:00,1968.11,1970.5,1966.96,1967.84,3079,0,0
2020.09.15,15:30:00,1967.55,1969.02,1964.75,1967.37,3945,0,0
2020.09.15,16:00:00,1967.32,1969.52,1963.8,1964.25,4012,0,0
2020.09.15,16:30:00,1964.23,1966.67,1953.41,1956.01,5607,0,0
2020.09.15,17:00:00,1956.02,1956.12,1949.8,1952.17,5338,0,0
2020.09.15,17:30:00,1952.17,1954.29,1948.44,1952.8,5495,0,0
2020.09.15,18:00:00,1952.79,1953.99,1950.6,1951.78,3802,0,0
2020.09.15,18:30:00,1951.78,1953.45,1950.57,1951.66,2785,0,7
2020.09.15,19:00:00,1951.68,1955.37,1951.55,1954.77,2842,0,0
2020.09.15,19:30:00,1954.77,1958.2,1954.62,1957.96,2790,0,2
2020.09.15,20:00:00,1957.9,1958.81,1956.54,1957.4,2713,0,0
2020.09.15,20:30:00,1957.4,1957.4,1954.0,1954.38,2087,0,7
2020.09.15,21:00:00,1954.44,1954.97,1953.02,1954.82,1817,0,8
2020.09.15,21:30:00,1954.81,1956.31,1953.94,1956.26,1279,0,14
2020.09.15,22:00:00,1956.26,1956.39,1953.31,1954.06,1749,0,13
2020.09.15,22:30:00,1954.06,1954.1,1951.38,1953.5,1763,0,8
2020.09.15,23:00:00,1953.56,1954.26,1952.86,1954.09,774,0,0
2020.09.15,23:30:00,1954.02,1954.82,1953.06,1953.72,649,0,0
2020.09.16,01:00:00,1953.0,1955.65,1952.95,1955.51,766,0,6
2020.09.16,01:30:00,1955.51,1955.81,1954.6,1954.87,519,0,18
2020.09.16,02:00:00,1954.73,1955.11,1954.21,1954.7,395,0,5
2020.09.16,02:30:00,1954.72,1954.75,1952.72,1953.85,826,0,9
2020.09.16,03:00:00,1953.85,1954.74,1951.53,1952.7,1332,0,7
2020.09.16,03:30:00,1952.66,1953.88,1952.41,1952.89,996,0,0
2020.09.16,04:00:00,1952.89,1953.54,1949.84,1953.29,2149,0,0
2020.09.16,04:30:00,1953.27,1956.41,1953.26,1956.05,2078,0,10
2020.09.16,05:00:00,1956.07,1958.41,1956.07,1958.21,1316,0,8
2020.09.16,05:30:00,1958.21,1959.79,1957.52,1958.01,1549,0,7
2020.09.16,06:00:00,1958.01,1959.29,1957.58,1958.43,1241,0,5
2020.09.16,06:30:00,1958.43,1960.09,1958.43,1959.35,1019,0,8
2020.09.16,07:00:00,1959.35,1961.21,1959.26,1960.44,798,0,3
2020.09.16,07:30:00,1960.44,1961.41,1959.37,1959.62,895,0,7
2020.09.16,08:00:00,1959.67,1962.32,1959.5,1961.17,1085,0,5
2020.09.16,08:30:00,1961.18,1962.98,1958.83,1959.56,1620,0,6
2020.09.16,09:00:00,1959.6,1960.58,1956.98,1957.85,2202,0,4
2020.09.16,09:30:00,1957.84,1961.58,1957.55,1961.4,2326,0,0
2020.09.16,10:00:00,1961.4,1965.01,1960.75,1963.72,2546,0,0
2020.09.16,10:30:00,1963.72,1966.11,1963.35,1964.4,2137,0,0
2020.09.16,11:00:00,1964.39,1968.7,1963.56,1967.53,2753,0,4
2020.09.16,11:30:00,1967.54,1967.87,1965.09,1965.24,1889,0,3
2020.09.16,12:00:00,1965.2,1966.21,1964.24,1966.14,1739,0,3
2020.09.16,12:30:00,1966.16,1966.34,1963.63,1964.57,1603,0,0
2020.09.16,13:00:00,1964.53,1967.33,1964.36,1966.1,2140,0,4
